날짜,Energy,Open,High,Low,Close,Volume,거래대금,상장시가총액,open,high,low,close,volume
2021-02-04,407.71,,,,,,,,,,,,
2021-02-05,405.03,,,,,,,,,,,,
2021-02-08,403.56,,,,,,,,,,,,
2021-02-09,398.79,,,,,,,,,,,,
2021-02-10,404.49,,,,,,,,,,,,
2021-02-15,430.69,,,,,,,,,,,,
2021-02-16,451.2,,,,,,,,,,,,
2021-02-17,474.4,,,,,,,,,,,,
2021-02-18,433.2,,,,,,,,,,,,
2021-02-19,424.86,,,,,,,,,,,,
2021-02-22,427.34,,,,,,,,,,,,
2021-02-23,422.14,,,,,,,,,,,,
2021-02-24,411.89,,,,,,,,,,,,
2021-02-25,417.11,,,,,,,,,,,,
2021-02-26,408.53,,,,,,,,,,,,
2021-03-02,410.78,,,,,,,,,,,,
2021-03-03,413.24,,,,,,,,,,,,
2021-03-04,411.66,,,,,,,,,,,,
2021-03-05,410.97,,,,,,,,,,,,
2021-03-08,400.45,,,,,,,,,,,,
2021-03-09,393.09,,,,,,,,,,,,
2021-03-10,387.4,,,,,,,,,,,,
2021-03-11,394.55,,,,,,,,,,,,
2021-03-12,401.53,,,,,,,,,,,,
2021-03-15,402.93,,,,,,,,,,,,
2021-03-16,406.16,,,,,,,,,,,,
2021-03-17,405.46,,,,,,,,,,,,
2021-03-18,411.69,,,,,,,,,,,,
2021-03-19,417.12,,,,,,,,,,,,
2021-03-22,414.8,,,,,,,,,,,,
2021-03-23,419.35,,,,,,,,,,,,
2021-03-24,422.94,,,,,,,,,,,,
2021-03-25,436.56,,,,,,,,,,,,
2021-03-26,439.16,,,,,,,,,,,,
2021-03-29,438.68,,,,,,,,,,,,
2021-03-30,455.46,,,,,,,,,,,,
2021-03-31,451.73,,,,,,,,,,,,
2021-04-01,451.14,,,,,,,,,,,,
2021-04-02,448.06,,,,,,,,,,,,
2021-04-05,449.59,,,,,,,,,,,,
2021-04-06,449.46,,,,,,,,,,,,
2021-04-07,454.48,,,,,,,,,,,,
2021-04-08,458.68,,,,,,,,,,,,
2021-04-09,460.98,,,,,,,,,,,,
2021-04-12,460.22,,,,,,,,,,,,
2021-04-13,474.3,,,,,,,,,,,,
2021-04-14,479.98,,,,,,,,,,,,
2021-04-15,476.71,,,,,,,,,,,,
2021-04-16,477.92,,,,,,,,,,,,
2021-04-19,476.34,,,,,,,,,,,,
2021-04-20,483.75,,,,,,,,,,,,
2021-04-21,489.92,,,,,,,,,,,,
2021-04-22,484.78,,,,,,,,,,,,
2021-04-23,480.85,,,,,,,,,,,,
2021-04-26,475.7,,,,,,,,,,,,
2021-04-27,480.08,,,,,,,,,,,,
2021-04-28,467.96,,,,,,,,,,,,
2021-04-29,472.06,,,,,,,,,,,,
2021-04-30,466.75,,,,,,,,,,,,
2021-05-03,463.4,,,,,,,,,,,,
2021-05-04,463.43,,,,,,,,,,,,
2021-05-06,471.71,,,,,,,,,,,,
2021-05-07,481.94,,,,,,,,,,,,
2021-05-10,491.1,,,,,,,,,,,,
2021-05-11,492.57,,,,,,,,,,,,
2021-05-12,481.27,,,,,,,,,,,,
2021-05-13,472.46,,,,,,,,,,,,
2021-05-14,477.12,,,,,,,,,,,,
2021-05-17,481.42,,,,,,,,,,,,
2021-05-18,479.88,,,,,,,,,,,,
2021-05-20,472.88,,,,,,,,,,,,
2021-05-21,468.32,,,,,,,,,,,,
2021-05-24,461.84,,,,,,,,,,,,
2021-05-25,467.82,,,,,,,,,,,,
2021-05-26,467.4,,,,,,,,,,,,
2021-05-27,467.88,,,,,,,,,,,,
2021-05-28,469.56,,,,,,,,,,,,
2021-05-31,472.44,,,,,,,,,,,,
2021-06-01,476.15,,,,,,,,,,,,
2021-06-02,481.7,,,,,,,,,,,,
2021-06-03,479.2,,,,,,,,,,,,
2021-06-04,478.05,,,,,,,,,,,,
2021-06-07,477.33,,,,,,,,,,,,
2021-06-08,473.58,,,,,,,,,,,,
2021-06-09,469.59,,,,,,,,,,,,
2021-06-10,471.93,,,,,,,,,,,,
2021-06-11,474.45,,,,,,,,,,,,
2021-06-14,488.77,,,,,,,,,,,,
2021-06-15,485.36,,,,,,,,,,,,
2021-06-16,483.77,,,,,,,,,,,,
2021-06-17,484.94,,,,,,,,,,,,
2021-06-18,482.32,,,,,,,,,,,,
2021-06-21,473.3,,,,,,,,,,,,
2021-06-22,478.68,,,,,,,,,,,,
2021-06-23,475.43,,,,,,,,,,,,
2021-06-24,477.07,,,,,,,,,,,,
2021-06-25,477.74,,,,,,,,,,,,
2021-06-28,485.2,,,,,,,,,,,,
2021-06-29,480.97,,,,,,,,,,,,
2021-06-30,486.32,,,,,,,,,,,,
2021-07-01,486.25,,,,,,,,,,,,
2021-07-02,485.03,,,,,,,,,,,,
2021-07-05,479.21,,,,,,,,,,,,
2021-07-06,480.35,,,,,,,,,,,,
2021-07-07,507.67,,,,,,,,,,,,
2021-07-08,493.48,,,,,,,,,,,,
2021-07-09,489.34,,,,,,,,,,,,
2021-07-12,494.2,,,,,,,,,,,,
2021-07-13,493.82,,,,,,,,,,,,
2021-07-14,495.24,,,,,,,,,,,,
2021-07-15,491.46,,,,,,,,,,,,
2021-07-16,496.42,,,,,,,,,,,,
2021-07-19,495.89,,,,,,,,,,,,
2021-07-20,487.16,,,,,,,,,,,,
2021-07-21,485.1,,,,,,,,,,,,
2021-07-22,483.9,,,,,,,,,,,,
2021-07-23,482.26,,,,,,,,,,,,
2021-07-26,480.08,,,,,,,,,,,,
2021-07-27,484.52,,,,,,,,,,,,
2021-07-28,487.19,,,,,,,,,,,,
2021-07-29,487.83,,,,,,,,,,,,
2021-07-30,479.53,,,,,,,,,,,,
2021-08-02,475.91,,,,,,,,,,,,
2021-08-03,472.23,,,,,,,,,,,,
2021-08-04,477.8,,,,,,,,,,,,
2021-08-05,482.09,,,,,,,,,,,,
2021-08-06,480.99,,,,,,,,,,,,
2021-08-09,475.46,,,,,,,,,,,,
2021-08-10,474.46,,,,,,,,,,,,
2021-08-11,478.96,,,,,,,,,,,,
2021-08-12,473.11,,,,,,,,,,,,
2021-08-13,467.05,,,,,,,,,,,,
2021-08-17,448.01,,,,,,,,,,,,
2021-08-18,455.09,,,,,,,,,,,,
2021-08-19,441.18,,,,,,,,,,,,
2021-08-20,425.91,,,,,,,,,,,,
2021-08-23,431.55,,,,,,,,,,,,
2021-08-24,441.06,,,,,,,,,,,,
2021-08-25,445.49,,,,,,,,,,,,
2021-08-26,446.27,,,,,,,,,,,,
2021-08-27,451.79,,,,,,,,,,,,
2021-08-30,451.39,,,,,,,,,,,,
2021-08-31,446.64,,,,,,,,,,,,
2021-09-01,449.44,,,,,,,,,,,,
2021-09-02,448.01,,,,,,,,,,,,
2021-09-03,450.86,,,,,,,,,,,,
2021-09-06,453.53,,,,,,,,,,,,
2021-09-07,451.24,,,,,,,,,,,,
2021-09-08,451.12,,,,,,,,,,,,
2021-09-09,446.46,,,,,,,,,,,,
2021-09-10,447.53,,,,,,,,,,,,
2021-09-13,442.83,,,,,,,,,,,,
2021-09-14,444.45,,,,,,,,,,,,
2021-09-15,441.8,,,,,,,,,,,,
2021-09-16,440.82,,,,,,,,,,,,
2021-09-17,436.35,,,,,,,,,,,,
2021-09-23,428.67,,,,,,,,,,,,
2021-09-24,428.6,,,,,,,,,,,,
2021-09-27,433.7,,,,,,,,,,,,
2021-09-28,424.4,,,,,,,,,,,,
2021-09-29,418.83,,,,,,,,,,,,
2021-09-30,420.79,,,,,,,,,,,,
2021-10-01,412.54,,,,,,,,,,,,
2021-10-05,398.96,,,,,,,,,,,,
2021-10-06,389.75,,,,,,,,,,,,
2021-10-07,403.37,,,,,,,,,,,,
2021-10-08,404.03,,,,,,,,,,,,
2021-10-12,395.23,,,,,,,,,,,,
2021-10-13,398.82,,,,,,,,,,,,
2021-10-14,404.71,,,,,,,,,,,,
2021-10-15,409.21,,,,,,,,,,,,
2021-10-18,409.89,,,,,,,,,,,,
2021-10-19,409.98,,,,,,,,,,,,
2021-10-20,410.52,,,,,,,,,,,,
2021-10-21,405.98,,,,,,,,,,,,
2021-10-22,421.45,,,,,,,,,,,,
2021-10-25,420.82,,,,,,,,,,,,
2021-10-26,421.92,,,,,,,,,,,,
2021-10-27,420.88,,,,,,,,,,,,
2021-10-28,415.15,,,,,,,,,,,,
2021-10-29,411.64,,,,,,,,,,,,
2021-11-01,410.23,,,,,,,,,,,,
2021-11-02,413.39,,,,,,,,,,,,
2021-11-03,413.28,,,,,,,,,,,,
2021-11-04,409.4,,,,,,,,,,,,
2021-11-05,405.2,,,,,,,,,,,,
2021-11-08,407.68,,,,,,,,,,,,
2021-11-09,405.63,,,,,,,,,,,,
2021-11-10,397.53,,,,,,,,,,,,
2021-11-11,392.03,,,,,,,,,,,,
2021-11-12,399.07,,,,,,,,,,,,
2021-11-15,402.64,,,,,,,,,,,,
2021-11-16,396.67,,,,,,,,,,,,
2021-11-17,392.01,,,,,,,,,,,,
2021-11-18,389.42,,,,,,,,,,,,
2021-11-19,393.99,,,,,,,,,,,,
2021-11-22,398.71,,,,,,,,,,,,
2021-11-23,406.35,,,,,,,,,,,,
2021-11-24,407.84,,,,,,,,,,,,
2021-11-25,402.38,,,,,,,,,,,,
2021-11-26,398.24,,,,,,,,,,,,
2021-11-29,397.74,,,,,,,,,,,,
2021-11-30,376.06,,,,,,,,,,,,
2021-12-01,380.91,,,,,,,,,,,,
2021-12-02,396.07,,,,,,,,,,,,
2021-12-03,400.12,,,,,,,,,,,,
2021-12-06,402.95,,,,,,,,,,,,
2021-12-07,400.83,,,,,,,,,,,,
2021-12-08,402.83,,,,,,,,,,,,
2021-12-09,404.66,,,,,,,,,,,,
2021-12-10,404.6,,,,,,,,,,,,
2021-12-13,404.62,,,,,,,,,,,,
2021-12-14,400.41,,,,,,,,,,,,
2021-12-15,403.62,,,,,,,,,,,,
2021-12-16,405.1,,,,,,,,,,,,
2021-12-17,405.25,,,,,,,,,,,,
2021-12-20,398.21,,,,,,,,,,,,
2021-12-21,397.69,,,,,,,,,,,,
2021-12-22,396.06,,,,,,,,,,,,
2021-12-23,393.41,,,,,,,,,,,,
2021-12-24,396.77,,,,,,,,,,,,
2021-12-27,396.51,,,,,,,,,,,,
2021-12-28,399.49,,,,,,,,,,,,
2021-12-29,401.67,,,,,,,,,,,,
2021-12-30,403.65,,,,,,,,,,,,
2022-01-03,407.58,,,,,,,,,,,,
2022-01-04,408.91,,,,,,,,,,,,
2022-01-05,420.26,,,,,,,,,,,,
2022-01-06,416.14,,,,,,,,,,,,
2022-01-07,419.41,,,,,,,,,,,,
2022-01-10,416.92,,,,,,,,,,,,
2022-01-11,410.98,,,,,,,,,,,,
2022-01-12,413.75,,,,,,,,,,,,
2022-01-13,413.82,,,,,,,,,,,,
2022-01-14,409.19,,,,,,,,,,,,
2022-01-17,404.95,,,,,,,,,,,,
2022-01-18,398.85,,,,,,,,,,,,
2022-01-19,394.73,,,,,,,,,,,,
2022-01-20,399.46,,,,,,,,,,,,
2022-01-21,398.68,,,,,,,,,,,,
2022-01-24,394.62,,,,,,,,,,,,
2022-01-25,380.99,,,,,,,,,,,,
2022-01-26,380.91,,,,,,,,,,,,
2022-01-27,366.3,,,,,,,,,,,,
2022-01-28,375.62,,,,,,,,,,,,
2022-02-03,390.15,,,,,,,,,,,,
2022-02-04,398.67,,,,,,,,,,,,
2022-02-07,398.22,,,,,,,,,,,,
2022-02-08,394.88,,,,,,,,,,,,
2022-02-09,398.27,,,,,,,,,,,,
2022-02-10,398.51,,,,,,,,,,,,
2022-02-11,394.16,,,,,,,,,,,,
2022-02-14,386.71,,,,,,,,,,,,
2022-02-15,387.35,,,,,,,,,,,,
2022-02-16,393.69,,,,,,,,,,,,
2022-02-17,391.93,,,,,,,,,,,,
2022-02-18,395.06,,,,,,,,,,,,
2022-02-21,394.03,,,,,,,,,,,,
2022-02-22,387.81,,,,,,,,,,,,
2022-02-23,391.42,,,,,,,,,,,,
2022-02-24,383.24,,,,,,,,,,,,
2022-02-25,388.88,,,,,,,,,,,,
2022-02-28,390.98,,,,,,,,,,,,
2022-03-02,395.37,,,,,,,,,,,,
2022-03-03,403.5,,,,,,,,,,,,
2022-03-04,403.26,,,,,,,,,,,,
2022-03-07,395.71,,,,,,,,,,,,
2022-03-08,393.28,,,,,,,,,,,,
2022-03-10,397.12,,,,,,,,,,,,
2022-03-11,399.94,,,,,,,,,,,,
2022-03-14,396.19,,,,,,,,,,,,
2022-03-15,392.87,,,,,,,,,,,,
2022-03-16,397.68,,,,,,,,,,,,
2022-03-17,400.94,,,,,,,,,,,,
2022-03-18,402.79,,,,,,,,,,,,
2022-03-21,406.01,,,,,,,,,,,,
2022-03-22,406.53,,,,,,,,,,,,
2022-03-23,407.34,,,,,,,,,,,,
2022-03-24,410.06,,,,,,,,,,,,
2022-03-25,408.19,,,,,,,,,,,,
2022-03-28,410.21,,,,,,,,,,,,
2022-03-29,411.19,,,,,,,,,,,,
2022-03-30,409.76,,,,,,,,,,,,
2022-03-31,409.76,,,,,,,,,,,,
2022-04-01,407.69,,,,,,,,,,,,
2022-04-04,411.06,,,,,,,,,,,,
2022-04-05,420.33,,,,,,,,,,,,
2022-04-06,416.62,,,,,,,,,,,,
2022-04-07,408.56,,,,,,,,,,,,
2022-04-08,407.05,,,,,,,,,,,,
2022-04-11,405.69,,,,,,,,,,,,
2022-04-12,403.75,,,,,,,,,,,,
2022-04-13,408.01,,,,,,,,,,,,
2022-04-14,411.2,,,,,,,,,,,,
2022-04-15,411.78,,,,,,,,,,,,
2022-04-18,412.51,,,,,,,,,,,,
2022-04-19,416.1,,,,,,,,,,,,
2022-04-20,427.69,,,,,,,,,,,,
2022-04-21,426.45,,,,,,,,,,,,
2022-04-22,433.62,,,,,,,,,,,,
2022-04-25,434.36,,,,,,,,,,,,
2022-04-26,445.33,,,,,,,,,,,,
2022-04-27,434.9,,,,,,,,,,,,
2022-04-28,430.48,,,,,,,,,,,,
2022-04-29,431.78,,,,,,,,,,,,
2022-05-02,433.73,,,,,,,,,,,,
2022-05-03,432.68,,,,,,,,,,,,
2022-05-04,427.08,,,,,,,,,,,,
2022-05-06,432.91,,,,,,,,,,,,
2022-05-09,418.12,,,,,,,,,,,,
2022-05-10,416.86,,,,,,,,,,,,
2022-05-11,424.93,,,,,,,,,,,,
2022-05-12,418.68,,,,,,,,,,,,
2022-05-13,416.74,,,,,,,,,,,,
2022-05-16,421.56,,,,,,,,,,,,
2022-05-17,422.0,,,,,,,,,,,,
2022-05-18,421.13,,,,,,,,,,,,
2022-05-19,407.74,,,,,,,,,,,,
2022-05-20,410.74,,,,,,,,,,,,
2022-05-23,408.26,,,,,,,,,,,,
2022-05-24,399.18,,,,,,,,,,,,
2022-05-25,403.56,,,,,,,,,,,,
2022-05-26,401.72,,,,,,,,,,,,
2022-05-27,404.49,,,,,,,,,,,,
2022-05-30,407.33,,,,,,,,,,,,
2022-05-31,409.42,,,,,,,,,,,,
2022-06-02,406.01,,,,,,,,,,,,
2022-06-03,407.65,,,,,,,,,,,,
2022-06-07,401.93,,,,,,,,,,,,
2022-06-08,401.37,,,,,,,,,,,,
2022-06-09,401.26,,,,,,,,,,,,
2022-06-10,400.39,,,,,,,,,,,,
2022-06-13,387.27,,,,,,,,,,,,
2022-06-14,378.52,,,,,,,,,,,,
2022-06-15,358.6,,,,,,,,,,,,
2022-06-16,355.51,,,,,,,,,,,,
2022-06-17,352.55,,,,,,,,,,,,
2022-06-20,336.83,,,,,,,,,,,,
2022-06-21,339.78,,,,,,,,,,,,
2022-06-22,328.81,,,,,,,,,,,,
2022-06-23,313.58,,,,,,,,,,,,
2022-06-24,326.9,,,,,,,,,,,,
2022-06-27,335.83,,,,,,,,,,,,
2022-06-28,338.4,,,,,,,,,,,,
2022-06-29,338.11,,,,,,,,,,,,
2022-06-30,331.91,,,,,,,,,,,,
2022-07-01,327.58,,,,,,,,,,,,
2022-07-04,324.08,,,,,,,,,,,,
2022-07-05,334.0,,,,,,,,,,,,
2022-07-06,329.45,,,,,,,,,,,,
2022-07-07,332.63,,,,,,,,,,,,
2022-07-08,338.07,,,,,,,,,,,,
2022-07-11,334.92,,,,,,,,,,,,
2022-07-12,327.41,,,,,,,,,,,,
2022-07-13,330.17,,,,,,,,,,,,
2022-07-14,330.78,,,,,,,,,,,,
2022-07-15,329.08,,,,,,,,,,,,
2022-07-18,333.17,,,,,,,,,,,,
2022-07-19,337.28,,,,,,,,,,,,
2022-07-20,341.91,,,,,,,,,,,,
2022-07-21,347.32,,,,,,,,,,,,
2022-07-22,346.72,,,,,,,,,,,,
2022-07-25,348.07,,,,,,,,,,,,
2022-07-26,351.12,,,,,,,,,,,,
2022-07-27,352.97,,,,,,,,,,,,
2022-07-28,353.91,,,,,,,,,,,,
2022-07-29,355.51,,,,,,,,,,,,
2022-08-01,356.53,,,,,,,,,,,,
2022-08-02,352.18,,,,,,,,,,,,
2022-08-03,356.13,,,,,,,,,,,,
2022-08-04,355.95,,,,,,,,,,,,
2022-08-05,357.73,,,,,,,,,,,,
2022-08-08,357.97,,,,,,,,,,,,
2022-08-09,357.78,,,,,,,,,,,,
2022-08-10,356.84,,,,,,,,,,,,
2022-08-11,364.17,,,,,,,,,,,,
2022-08-12,367.95,,,,,,,,,,,,
2022-08-16,369.56,,,,,,,,,,,,
2022-08-17,363.46,,,,,,,,,,,,
2022-08-18,365.52,,,,,,,,,,,,
2022-08-19,364.09,,,,,,,,,,,,
2022-08-22,357.32,,,,,,,,,,,,
2022-08-23,354.0,,,,,,,,,,,,
2022-08-24,359.01,,,,,,,,,,,,
2022-08-25,363.51,,,,,,,,,,,,
2022-08-26,360.95,,,,,,,,,,,,
2022-08-29,355.54,,,,,,,,,,,,
2022-08-30,360.79,,,,,,,,,,,,
2022-08-31,362.89,,,,,,,,,,,,
2022-09-01,356.0,,,,,,,,,,,,
2022-09-02,355.54,,,,,,,,,,,,
2022-09-05,351.63,,,,,,,,,,,,
2022-09-06,358.5,,,,,,,,,,,,
2022-09-07,352.87,,,,,,,,,,,,
2022-09-08,354.31,,,,,,,,,,,,
2022-09-13,359.94,,,,,,,,,,,,
2022-09-14,360.9,,,,,,,,,,,,
2022-09-15,363.73,,,,,,,,,,,,
2022-09-16,359.77,,,,,,,,,,,,
2022-09-19,355.7,,,,,,,,,,,,
2022-09-20,355.81,,,,,,,,,,,,
2022-09-21,352.2,,,,,,,,,,,,
2022-09-22,350.4,,,,,,,,,,,,
2022-09-23,341.29,,,,,,,,,,,,
2022-09-26,322.78,,,,,,,,,,,,
2022-09-27,321.24,,,,,,,,,,,,
2022-09-28,312.89,,,,,,,,,,,,
2022-09-29,313.71,,,,,,,,,,,,
2022-09-30,312.86,,,,,,,,,,,,
2022-10-04,318.42,,,,,,,,,,,,
2022-10-05,315.02,,,,,,,,,,,,
2022-10-06,328.33,,,,,,,,,,,,
2022-10-07,326.01,,,,,,,,,,,,
2022-10-11,314.6,,,,,,,,,,,,
2022-10-12,316.77,,,,,,,,,,,,
2022-10-13,306.08,,,,,,,,,,,,
2022-10-14,310.32,,,,,,,,,,,,
2022-10-17,315.07,,,,,,,,,,,,
2022-10-18,321.04,,,,,,,,,,,,
2022-10-19,320.93,,,,,,,,,,,,
2022-10-20,317.98,,,,,,,,,,,,
2022-10-21,315.56,,,,,,,,,,,,
2022-10-24,319.88,,,,,,,,,,,,
2022-10-25,320.83,,,,,,,,,,,,
2022-10-26,318.89,,,,,,,,,,,,
2022-10-27,324.42,,,,,,,,,,,,
2022-10-28,324.53,,,,,,,,,,,,
2022-10-31,325.41,,,,,,,,,,,,
2022-11-01,331.52,,,,,,,,,,,,
2022-11-02,330.94,,,,,,,,,,,,
2022-11-03,332.13,,,,,,,,,,,,
2022-11-04,329.42,,,,,,,,,,,,
2022-11-07,330.85,,,,,,,,,,,,
2022-11-08,333.29,,,,,,,,,,,,
2022-11-09,332.17,,,,,,,,,,,,
2022-11-10,336.09,,,,,,,,,,,,
2022-11-11,343.09,,,,,,,,,,,,
2022-11-14,342.37,,,,,,,,,,,,
2022-11-15,345.89,,,,,,,,,,,,
2022-11-16,346.48,,,,,,,,,,,,
2022-11-17,347.59,,,,,,,,,,,,
2022-11-18,346.01,,,,,,,,,,,,
2022-11-21,344.91,,,,,,,,,,,,
2022-11-22,349.22,,,,,,,,,,,,
2022-11-23,354.95,,,,,,,,,,,,
2022-11-24,364.82,,,,,,,,,,,,
2022-11-25,365.9,,,,,,,,,,,,
2022-11-28,362.75,,,,,,,,,,,,
2022-11-29,363.07,,,,,,,,,,,,
2022-11-30,364.0,,,,,,,,,,,,
2022-12-01,364.71,,,,,,,,,,,,
2022-12-02,367.55,,,,,,,,,,,,
2022-12-05,366.99,,,,,,,,,,,,
2022-12-06,366.91,,,,,,,,,,,,
2022-12-07,368.62,,,,,,,,,,,,
2022-12-08,357.25,,,,,,,,,,,,
2022-12-09,361.75,,,,,,,,,,,,
2022-12-12,361.51,,,,,,,,,,,,
2022-12-13,362.49,,,,,,,,,,,,
2022-12-14,358.95,,,,,,,,,,,,
2022-12-15,357.71,,,,,,,,,,,,
2022-12-16,355.73,,,,,,,,,,,,
2022-12-19,355.55,,,,,,,,,,,,
2022-12-20,350.78,,,,,,,,,,,,
2022-12-21,351.13,,,,,,,,,,,,
2022-12-22,352.95,,,,,,,,,,,,
2022-12-23,345.44,,,,,,,,,,,,
2022-12-26,343.56,,,,,,,,,,,,
2022-12-27,345.81,,,,,,,,,,,,
2022-12-28,343.36,,,,,,,,,,,,
2022-12-29,339.0,,,,,,,,,,,,
2023-01-02,333.75,,,,,,,,,,,,
2023-01-03,335.68,,,,,,,,,,,,
2023-01-04,339.83,,,,,,,,,,,,
2023-01-05,343.11,,,,,,,,,,,,
2023-01-06,346.37,,,,,,,,,,,,
2023-01-09,347.97,,,,,,,,,,,,
2023-01-10,347.84,,,,,,,,,,,,
2023-01-11,350.2,,,,,,,,,,,,
2023-01-12,349.47,,,,,,,,,,,,
2023-01-13,350.05,,,,,,,,,,,,
2023-01-16,349.87,,,,,,,,,,,,
2023-01-17,348.91,,,,,,,,,,,,
2023-01-18,347.19,,,,,,,,,,,,
2023-01-19,345.66,,,,,,,,,,,,
2023-01-20,346.67,,,,,,,,,,,,
2023-01-25,347.75,,,,,,,,,,,,
2023-01-26,350.74,,,,,,,,,,,,
2023-01-27,352.57,,,,,,,,,,,,
2023-01-30,352.96,,,,,,,,,,,,
2023-01-31,353.84,,,,,,,,,,,,
2023-02-01,353.61,,,,,,,,,,,,
2023-02-02,354.83,,,,,,,,,,,,
2023-02-03,355.66,,,,,,,,,,,,
2023-02-06,358.72,,,,,,,,,,,,
2023-02-07,359.11,,,,,,,,,,,,
2023-02-08,358.49,,,,,,,,,,,,
2023-02-09,357.62,,,,,,,,,,,,
2023-02-10,356.84,,,,,,,,,,,,
2023-02-13,355.02,,,,,,,,,,,,
2023-02-14,357.15,,,,,,,,,,,,
2023-02-15,355.24,,,,,,,,,,,,
2023-02-16,356.43,,,,,,,,,,,,
2023-02-17,355.3,,,,,,,,,,,,
2023-02-20,355.25,,,,,,,,,,,,
2023-02-21,356.7,,,,,,,,,,,,
2023-02-22,354.31,,,,,,,,,,,,
2023-02-23,353.77,,,,,,,,,,,,
2023-02-24,351.38,,,,,,,,,,,,
2023-02-27,348.42,,,,,,,,,,,,
2023-02-28,350.91,,,,,,,,,,,,
2023-03-02,352.86,,,,,,,,,,,,
2023-03-03,353.76,,,,,,,,,,,,
2023-03-06,355.14,,,,,,,,,,,,
2023-03-07,358.57,,,,,,,,,,,,
2023-03-08,357.99,,,,,,,,,,,,
2023-03-09,355.84,,,,,,,,,,,,
2023-03-10,347.4,,,,,,,,,,,,
2023-03-13,344.25,,,,,,,,,,,,
2023-03-14,335.74,,,,,,,,,,,,
2023-03-15,340.06,,,,,,,,,,,,
2023-03-16,337.9,,,,,,,,,,,,
2023-03-17,340.62,,,,,,,,,,,,
2023-03-20,344.25,,,,,,,,,,,,
2023-03-21,345.64,,,,,,,,,,,,
2023-03-22,343.95,,,,,,,,,,,,
2023-03-23,341.47,,,,,,,,,,,,
2023-03-24,340.79,,,,,,,,,,,,
2023-03-27,341.17,,,,,,,,,,,,
2023-03-28,344.98,,,,,,,,,,,,
2023-03-29,356.53,,,,,,,,,,,,
2023-03-30,360.75,,,,,,,,,,,,
2023-03-31,362.71,,,,,,,,,,,,
2023-04-03,367.03,,,,,,,,,,,,
2023-04-04,376.05,,,,,,,,,,,,
2023-04-05,371.4,,,,,,,,,,,,
2023-04-06,368.29,,,,,,,,,,,,
2023-04-07,368.04,,,,,,,,,,,,
2023-04-10,362.14,,,,,,,,,,,,
2023-04-11,367.19,,,,,,,,,,,,
2023-04-12,371.24,,,,,,,,,,,,
2023-04-13,375.35,,,,,,,,,,,,
2023-04-14,375.84,,,,,,,,,,,,
2023-04-17,382.06,,,,,,,,,,,,
2023-04-18,378.32,,,,,,,,,,,,
2023-04-19,403.85,,,,,,,,,,,,
2023-04-20,402.97,,,,,,,,,,,,
2023-04-21,402.27,,,,,,,,,,,,
2023-04-24,396.28,,,,,,,,,,,,
2023-04-25,393.71,,,,,,,,,,,,
2023-04-26,398.42,,,,,,,,,,,,
2023-04-27,397.75,,,,,,,,,,,,
2023-04-28,398.39,,,,,,,,,,,,
2023-05-02,397.36,,,,,,,,,,,,
2023-05-03,397.51,,,,,,,,,,,,
2023-05-04,397.57,,,,,,,,,,,,
2023-05-08,400.44,,,,,,,,,,,,
2023-05-09,398.64,,,,,,,,,,,,
2023-05-10,398.76,,,,,,,,,,,,
2023-05-11,399.02,,,,,,,,,,,,
2023-05-12,382.18,,,,,,,,,,,,
2023-05-15,381.84,,,,,,,,,,,,
2023-05-16,384.56,,,,,,,,,,,,
2023-05-17,390.47,,,,,,,,,,,,
2023-05-18,391.03,,,,,,,,,,,,
2023-05-19,397.04,,,,,,,,,,,,
2023-05-22,401.37,,,,,,,,,,,,
2023-05-23,402.95,,,,,,,,,,,,
2023-05-24,404.55,,,,,,,,,,,,
2023-05-25,400.76,,,,,,,,,,,,
2023-05-26,396.09,,,,,,,,,,,,
2023-05-30,396.08,,,,,,,,,,,,
2023-05-31,399.5,,,,,,,,,,,,
2023-06-01,404.27,,,,,,,,,,,,
2023-06-02,407.75,,,,,,,,,,,,
2023-06-05,401.56,,,,,,,,,,,,
2023-06-07,401.87,,,,,,,,,,,,
2023-06-08,400.54,,,,,,,,,,,,
2023-06-09,415.58,,,,,,,,,,,,
2023-06-12,411.54,,,,,,,,,,,,
2023-06-13,412.79,,,,,,,,,,,,
2023-06-14,409.86,,,,,,,,,,,,
2023-06-15,407.8,,,,,,,,,,,,
2023-06-16,414.27,,,,,,,,,,,,
2023-06-19,414.21,,,,,,,,,,,,
2023-06-20,413.99,,,,,,,,,,,,
2023-06-21,413.6,,,,,,,,,,,,
2023-06-22,416.77,,,,,,,,,,,,
2023-06-23,414.5,,,,,,,,,,,,
2023-06-26,413.91,,,,,,,,,,,,
2023-06-27,418.3,,,,,,,,,,,,
2023-06-28,416.81,,,,,,,,,,,,
2023-06-29,410.15,,,,,,,,,,,,
2023-06-30,411.95,,,,,,,,,,,,
2023-07-03,413.32,,,,,,,,,,,,
2023-07-04,412.8,,,,,,,,,,,,
2023-07-05,416.26,,,,,,,,,,,,
2023-07-06,413.31,,,,,,,,,,,,
2023-07-07,413.92,,,,,,,,,,,,
2023-07-10,412.81,,,,,,,,,,,,
2023-07-11,417.9,,,,,,,,,,,,
2023-07-12,424.06,,,,,,,,,,,,
2023-07-13,430.91,,,,,,,,,,,,
2023-07-14,438.72,,,,,,,,,,,,
2023-07-17,445.88,,,,,,,,,,,,
2023-07-18,446.22,,,,,,,,,,,,
