날짜,Healthcare,Open,High,Low,Close,Volume,거래대금,상장시가총액,open,high,low,close,volume
2026-01-16,234.77,,,,,,,,,,,,
2026-01-19,231.79,,,,,,,,,,,,
2026-01-20,235.77,,,,,,,,,,,,
2026-01-21,235.08,,,,,,,,,,,,
2026-01-22,235.38,,,,,,,,,,,,
2026-01-23,237.74,,,,,,,,,,,,
2026-01-26,237.44,,,,,,,,,,,,
2026-01-27,237.06,,,,,,,,,,,,
2026-01-28,243.45,,,,,,,,,,,,
2026-01-29,244.36,,,,,,,,,,,,
2026-01-30,250.1,,,,,,,,,,,,
2026-02-02,,250.18,253.36,245.54,247.04,6612691.0,34445428040.0,7690338614684.0,,,,,
2026-02-03,,249.66,251.07,246.23,251.01,9486231.0,28266549508.0,7815473499795.0,,,,,
2026-02-04,,250.42,258.0,249.93,257.67,6995064.0,37282990516.0,8023970264154.0,,,,,
2026-02-05,,258.8,265.39,258.0,263.21,13105852.0,71572213630.0,8200222782306.0,,,,,
2026-02-06,,259.6,259.6,252.06,258.2,15109734.0,45353401994.0,8039880560079.0,,,,,
2026-02-09,,260.33,262.36,256.45,258.12,10081348.0,49106155160.0,8037690718879.0,,,,,
2026-02-10,,258.42,266.8,258.34,266.74,7679335.0,51053171112.0,8309787554855.0,,,,,
2026-02-11,,263.81,263.81,257.76,263.17,13841150.0,61186563968.0,8203453090817.0,,,,,
2026-02-12,,261.66,262.24,257.53,261.56,22778790.0,59503615853.0,8153091972968.0,,,,,
2026-02-13,,260.12,261.44,257.1,259.49,14666985.0,38436721927.0,8115672190877.0,,,,,
2026-02-19,,260.7,264.61,258.85,262.78,16790562.0,55669176408.0,8220036939434.0,,,,,
2026-02-20,,262.56,263.44,260.9,261.95,11596705.0,44236359779.0,8194182236322.0,,,,,
2026-02-23,,264.43,271.76,264.43,271.53,21301564.0,61654467603.0,8492052332308.0,,,,,
2026-02-24,,270.28,270.28,263.76,266.74,10176323.0,37191154521.0,8343896865447.0,,,,,
2026-02-25,,,,,,,,,693249.6666666667,703700.6666666667,689766.0,696733.3333333334,0.0
2026-02-26,,,,,,,,,705023.8333333333,715652.3333333333,701481.0,708566.6666666666,0.0
2026-02-27,,,,,,,,,708539.5,719221.0,704979.0,712100.0,0.0
2026-03-03,,,,,,,,,668706.3333333333,678787.3333333333,665346.0,672066.6666666666,0.0
2026-03-04,,,,,,,,,600615.1666666667,609669.6666666667,597597.0,603633.3333333334,0.0
2026-03-05,,,,,,,,,651758.1666666667,661583.6666666667,648483.0,655033.3333333334,0.0
2026-03-06,,,,,,,,,649867.6666666667,659664.6666666667,646602.0,653133.3333333334,0.0
2026-03-09,,,,,,,,,623898.1666666667,633303.6666666667,620763.0,627033.3333333334,0.0
